,Time,SL,SH,SPL,SPH,I1L,I1H,I2L,I2H,I3L,I3H,I4L,I4H,I5L,I5H,D1L,D1H,D2L,D2H,D3L,D3H,D4L,D4H,D5L,D5H,E1L,E1H,E2L,E2H,E3L,E3H,E4L,E4H,E5L,E5H,U1L,U1H,U2L,U2H,U3L,U3H,U4L,U4H,U5L,U5H,T1L,T1H,T2L,T2H,T3L,T3H,T4L,T4H,T5L,T5H,NewI,NewA,NewD1,NewD2,NewD3,NewD4,NewD5,Deaths
Q85,2025.25,46679.10111,76155.94411,0,0,76.29996377,383.0917645,0.66751738,3.27566938,0.07690657,0.37125107,0.01319147,0.06332093,0,0,346.6125198,1584.448652,20.37440199,87.53870939,2.75435709,11.65262134,1.59571107,6.03727774,28.90530863,100.1964335,1112.884776,4161.258276,165.6068608,576.9585662,25.4530039,87.84602861,18.17673778,56.35381751,321.7538147,928.4227736,1154.339665,3670.666173,230.3402893,701.7055476,36.29442461,109.9431229,29.86356063,80.27600993,554.0935463,1390.991031,307.8385749,935.2436118,182.097093,531.2806753,108.7136567,312.5538995,227.8367847,545.5942159,2185.863352,4922.451581,52103.24472,17364.46636,148.8295395,1739.809735,4880.981421,4649.816684,19436.12394,32919.27697
Q86,2025.5,46872.41642,76506.65264,0,0,75.65390415,380.7904257,0.66133429,3.25340508,0.07619859,0.36872887,0.01306902,0.06288417,0,0,343.6390995,1574.345675,20.18405264,86.90180652,2.72921863,11.56933884,1.61943541,6.10732151,29.7936969,102.8607091,1102.001157,4129.151751,164.2679365,573.1575838,25.25899279,87.30060388,18.43378246,57.05981382,329.8259743,950.4682001,1140.840349,3635.705355,228.7242873,697.8807617,36.0606489,109.4005496,30.18756873,81.15235529,563.8659782,1416.611445,303.9605433,925.5318811,180.141165,526.6278213,107.5872083,309.9118629,227.7095247,545.9082113,2191.323171,4942.702699,52565.32189,17526.61762,153.3833607,1768.353375,4957.718103,4719.043164,19620.62037,33192.40431
Q87,2025.75,47067.20204,76861.34484,0,0,75.02102922,378.539722,0.655279,3.23162387,0.07550494,0.36626132,0.01294918,0.06245671,0,0,340.7266201,1564.458573,19.99725454,86.27682889,2.7045402,11.48756907,1.64266102,6.17507992,30.66487051,105.4496677,1091.386758,4097.79712,162.9121372,569.2911965,25.06155393,86.74250972,18.68480326,57.74321226,337.763201,972.0128989,1127.711127,3601.624863,227.0435082,693.832225,35.81523998,108.8186917,30.50205591,81.99739699,573.4667177,1441.686483,300.1990799,916.0880281,178.2219838,522.0357011,106.4807101,307.2998991,227.5559778,546.1317044,2196.323692,4961.635028,53024.49779,17687.96325,157.9049731,1796.684753,5033.7746,4787.511117,19803.13825,33463.35516
Q88,2026,47263.45725,77219.9635,0,0,74.40111334,376.3390481,0.64934958,3.21032106,0.07482552,0.36384754,0.01283173,0.06203869,0,0,337.8737505,1554.784123,19.81401691,85.66391417,2.68032564,11.40733901,1.66539368,6.24062255,31.51893587,107.9649991,1081.031678,4067.172097,161.5456266,565.3799736,24.86173355,86.17520961,18.93000961,58.40495168,345.5638144,993.0575164,1114.939207,3568.398196,225.3092531,689.5954699,35.5601135,108.2035309,30.80735185,82.81232844,582.8915159,1466.206924,296.5487358,906.9004003,176.3387003,517.5049793,105.3936793,304.7185324,227.3767809,546.2674722,2200.876919,4979.28163,53480.83615,17848.52472,162.3950783,1824.80833,5109.167211,4855.241081,19983.73279,33732.16927
Q89,2026.25,47461.18123,77582.45266,0,0,73.79394105,374.1878175,0.64354352,3.18949104,0.0741603,0.36148689,0.01271676,0.06162991,0,0,335.0792542,1545.31928,19.63433085,85.06312908,2.65657534,11.32866423,1.68763855,6.30401643,32.35601107,110.4083787,1070.926614,4037.255753,160.1737013,561.4415792,24.66043121,85.60167854,19.16958977,59.04589419,353.2265937,1013.604043,1102.512225,3535.999708,223.5317018,685.2024847,35.29699536,107.5604503,31.10376705,83.59828265,592.1369311,1490.166017,293.0045366,897.9584239,174.4906411,513.0365406,104.325752,302.1684529,227.172625,546.3183833,2204.994571,4995.675208,53934.39988,18008.32315,166.8543688,1852.728504,5183.911696,4922.252879,20162.45684,33998.8853
Q90,2026.5,47660.37301,77948.75759,0,0,73.19930439,372.0854496,0.63785884,3.16912776,0.07350893,0.35917884,0.01260388,0.06123023,0,0,332.3419757,1536.061151,19.45817509,84.47448645,2.63328741,11.25155063,1.70940117,6.36532435,33.17622268,112.7814632,1061.062822,4008.028419,158.8009027,557.4911512,24.45841863,85.02446685,19.40371376,59.66683341,360.7507192,1033.655608,1090.418248,3504.404615,221.7200008,680.681996,35.02743575,106.8942835,31.39159434,84.35633305,601.2002496,1513.559215,289.5619097,889.2524236,172.677261,508.6313897,103.276653,299.6504448,226.9442421,546.2873648,2208.688128,5010.848176,54385.25109,18167.37934,171.2835293,1880.449619,5258.023319,4988.565646,20339.36113,34263.54097
Q91,2026.75,47861.03153,78318.82481,0,0,72.61699963,370.0313635,0.63229443,3.14922605,0.07287113,0.35692273,0.01249385,0.06083976,0,0,329.6608286,1527.006967,19.28551989,83.89796004,2.61045868,11.17599875,1.73068585,6.42460732,33.97970618,115.0858883,1051.432088,3979.471606,157.4311107,553.5416355,24.25635646,84.44575728,19.63253557,60.26850323,368.1357202,1053.216302,1078.645774,3473.589008,219.8823428,676.0597367,34.75282349,106.2093594,31.67110945,85.0874998,610.079413,1536.383931,286.2166222,880.7734802,170.898107,504.2905713,102.2461712,297.1653356,226.6923917,546.1773723,2211.968868,5024.832698,54833.4511,18325.71376,175.6832346,1907.975958,5331.51688,5054.197856,20514.49442,34526.17317
Q92,2027,48063.15562,78692.60207,0,0,72.04682585,368.0249708,0.62684711,3.12978031,0.07224694,0.35471784,0.01238594,0.06045835,0,0,327.0347839,1518.15405,19.11632883,83.33349376,2.58808476,11.10200394,1.75149784,6.48192357,34.76660442,117.3232659,1042.026691,3951.567918,156.0676296,549.6040758,24.05480779,83.86741342,19.85619555,60.85158442,375.3814298,1072.291025,1067.183731,3443.529845,218.0260451,671.3587013,34.47439913,105.5095466,31.94257268,85.79274809,618.7729501,1558.639315,282.9647347,872.513321,169.1527874,500.0151082,101.234138,294.713951,226.4178529,545.9913643,2214.847895,5037.66071,55279.06042,18483.34659,180.0541513,1935.311751,5404.406745,5119.16735,20687.90362,34786.8181
Q93,2027.25,48266.74405,79070.03837,0,0,71.48858396,366.0656736,0.62151599,3.11078438,0.07163577,0.35256338,0.01228041,0.06008534,0,0,324.4628589,1509.499788,18.95056116,82.78100998,2.56616068,11.02955728,1.77184188,6.53732923,35.53706664,119.4951839,1032.839376,3924.30097,154.713263,545.6878672,23.85425113,83.29102303,20.0748218,61.41671074,382.4879445,1090.885353,1056.021475,3414.204952,216.1576247,666.5993857,34.19326808,104.7982927,32.20622899,86.4729948,627.2799174,1580.326055,279.8025626,864.4642312,167.4409469,495.8059554,100.240412,292.2970836,226.1214128,545.7322817,2217.336155,5049.363928,55722.13874,18640.29768,184.3969361,1962.461169,5476.706872,5183.491366,20859.63393,35045.51128
Q94,2027.5,48471.79546,79451.08392,0,0,70.94207524,364.1528608,0.61629867,3.09223232,0.07103751,0.35045918,0.01217695,0.05972141,0,0,321.9441085,1501.041613,18.78817284,82.24041308,2.54468065,10.95864864,1.79172276,6.59087946,36.29124813,121.6032038,1023.863317,3897.655308,153.370379,541.8009774,23.65509173,82.71793415,20.28853236,61.9644754,389.4555913,1109.005425,1045.14878,3385.593005,214.2828656,661.8000121,33.91041207,104.0786648,32.46230955,87.12910941,635.5998403,1601.446192,276.726647,856.6189819,165.7622501,491.663967,99.26486582,289.9154686,225.8038622,545.4030311,2219.444453,5059.973842,56162.74492,18796.58656,188.7122368,1989.428331,5548.430839,5247.186563,21029.72896,35302.28764
Q95,2027.75,48678.30847,79835.69018,0,0,70.40710132,362.2859077,0.61119289,3.07411791,0.07045203,0.34840434,0.01207593,0.05936601,0,0,319.4776171,1492.776978,18.62911862,81.71159479,2.52363883,10.88926455,1.81114535,6.64262711,37.02930964,123.6488612,1015.092091,3871.61633,152.0409671,537.9501387,23.45767116,82.14928878,20.49743578,62.49543436,396.2848952,1126.657844,1034.555832,3357.673519,212.4068862,656.9767385,33.62670033,103.3533831,32.71103206,87.7619174,643.7326639,1622.002952,273.7337285,848.9707759,164.1163655,487.5898749,98.3073761,287.5697672,225.465986,545.0064703,2221.183458,5069.521696,56600.93698,18952.23246,193.000691,2016.217296,5619.591866,5310.269044,21198.23082,35557.18155
Q96,2028,48886.28161,80223.80985,0,0,69.88346352,360.4641774,0.60619715,3.05643478,0.06987925,0.34639786,0.01197701,0.05901935,0,0,317.0624927,1484.703344,18.47335016,81.1944351,2.50302931,10.82139053,1.83011507,6.69262386,37.75141686,125.6336642,1006.519644,3846.170216,150.7266887,534.1410148,23.26227545,81.58604955,20.70163301,63.01011195,402.976555,1143.849589,1024.233224,3330.42683,210.5341993,652.1438528,33.34290015,102.6248544,32.95260312,88.37220312,651.6787045,1642.0006,270.8207294,841.5132004,162.5029573,483.5842734,97.36781618,285.260555,225.1085622,544.5453993,2222.563704,5078.03847,57036.77207,19107.25427,197.262927,2042.832068,5690.202836,5372.754389,21365.18017,35810.22682
Q97,2028.25,49095.71339,80615.39686,0,0,69.37096328,358.6870194,0.60130945,3.03917636,0.06931847,0.34443921,0.01188017,0.05868055,0,0,314.6978593,1476.818163,18.32081897,80.68880669,2.48284512,10.7550108,1.848637,6.74091998,38.45774019,127.5590952,998.1402646,3821.303852,149.4289217,530.3783445,23.06914292,81.02902556,20.90121864,63.50900294,409.5314183,1160.587948,1014.171942,3303.83407,208.6687691,647.3139531,33.05968609,101.8952029,33.18721709,88.96071288,659.4386086,1661.444302,267.9847354,834.240191,160.9216773,479.6476155,96.44605175,282.9883166,224.7323549,544.022552,2223.595596,5085.554852,57470.30649,19261.67059,201.4995625,2069.276594,5760.276313,5434.65767,21530.61634,36061.45676
Q98,2028.5,49306.60225,81010.4064,0,0,68.86940154,356.9537731,0.5965276,3.02233597,0.06876997,0.34252801,0.01178566,0.05835028,0,0,312.3828557,1469.118876,18.17147555,80.19457313,2.46307992,10.69010869,1.86671639,6.78756476,39.14845394,129.4266089,989.9485581,3797.004772,148.1487975,526.6660683,22.87847105,80.47889217,21.09628078,63.99257735,415.9504631,1176.880449,1004.363355,3277.877148,206.8140623,642.4981132,32.77764974,101.1662968,33.41505871,89.52815673,667.0133133,1680.340006,265.2229835,827.1459991,159.3721618,475.780209,95.54193632,280.7534435,224.3381142,543.4405909,2224.289401,5092.10121,57901.59562,19415.49967,205.7112053,2095.554763,5829.824561,5495.993483,21694.57738,36310.90414
Q99,2028.75,49518.94663,81408.79486,0,0,68.37857979,355.263768,0.59184975,3.00590694,0.06823364,0.34066279,0.01169309,0.05802795,0,0,310.1166311,1461.602902,18.02526959,79.71159418,2.44372737,10.62666618,1.88435827,6.83260532,39.8237363,131.2376331,981.9394198,3773.261087,146.8872356,523.0074367,22.69042068,79.93620924,21.28690292,64.46128105,422.2347788,1192.734809,994.7992043,3252.538717,204.9730998,637.7060344,32.49730683,100.4397756,33.63630271,90.07521178,674.4040117,1698.69433,262.5328509,820.2251678,157.854027,471.9822212,94.65531011,278.5562337,223.9265735,542.802104,2224.655251,5097.707565,58330.69399,19568.75946,209.8984532,2121.670404,5898.859556,5556.775963,21857.10012,36558.60122
Q100,2029,49732.74493,81810.51988,0,0,67.89829913,353.6163259,0.58727367,2.98988212,0.06770853,0.33884339,0.01160243,0.05771359,0,0,307.8983415,1454.267638,17.88215066,79.2397221,2.4247806,10.56466516,1.90156861,6.87608839,40.48376893,132.9935683,974.1080113,3750.061437,145.6449711,519.4051043,22.50512221,79.40143811,21.4731647,64.9155409,428.3855514,1208.158886,985.4715896,3227.802154,203.1484976,632.9461841,32.21910586,99.71707257,33.85111558,90.60252387,681.6121225,1716.514467,259.9118428,813.4725087,156.3668709,468.2536831,93.78599882,276.3968954,223.4984466,542.1096025,2224.703134,5102.403558,58757.65519,19721.46756,214.0618931,2147.627288,5967.393002,5617.018809,22018.22025,36804.57978
Q101,2029.25,49947.99555,82215.5403,0,0,67.42836227,352.010763,0.58279753,2.97425485,0.06719488,0.33706883,0.01151394,0.05740718,0,0,305.7271514,1447.110458,17.74206741,78.77880577,2.40623302,10.50408613,1.91835242,6.91805912,41.12873669,134.6957891,966.449739,3727.394933,144.4225811,515.861211,22.32268009,78.87495436,21.65514124,65.35576383,434.4040514,1223.16064,976.3729576,3203.651523,201.3425107,628.2259233,31.94343406,98.99943592,34.05965526,91.1107101,688.6392598,1733.808097,257.3575877,806.8830828,154.9102705,464.5944989,92.93381292,274.2755504,223.0544285,541.3655195,2224.442893,5106.21843,59182.53196,19873.64127,218.2021016,2173.429125,6035.436343,5676.735305,22177.97233,37048.87108
Q102,2029.5,50164.6969,82623.81618,0,0,66.9685723,350.4463921,0.57841941,2.95901821,0.06669269,0.33533824,0.01142736,0.05710851,0,0,303.6022289,1440.128713,17.60496873,78.32869021,2.38807789,10.44491021,1.9347155,6.95856197,41.75882714,136.3456426,958.9602331,3705.251114,143.2205062,512.3774529,22.14317458,78.35705919,21.83290484,65.78234067,440.291619,1237.7481,967.4960869,3180.071553,199.5570683,623.5516225,31.6706241,98.28794877,34.26207287,91.60036086,695.4872084,1750.583306,254.8678265,800.4521846,153.4837852,461.0044541,92.09854942,272.1922405,222.5951951,540.5722111,2223.884219,5109.180989,59605.37608,20025.29757,222.3196451,2199.079566,6103.000772,5735.938337,22336.38991,37291.50587
Q103,2029.75,50382.84735,83035.30879,0,0,66.51873334,348.9225242,0.57413723,2.94416525,0.06620119,0.33365116,0.01134264,0.05681731,0,0,301.5227489,1433.319736,17.47080286,77.88921692,2.37030811,10.38711689,1.95066366,6.99763964,42.37423026,137.9444494,951.6353295,3683.619903,142.0390702,508.9551424,21.96666712,77.8479905,22.00652554,66.19564718,446.0496577,1251.929331,958.8340767,3157.047603,197.7938096,618.9287658,31.4009602,97.58354597,34.45851185,92.07204174,702.157902,1766.848524,252.4404079,794.1753262,152.0869572,457.4832261,91.27999055,270.1469317,222.1214018,539.7319569,2223.036645,5111.319591,60026.23848,20176.45311,226.4150792,2224.5822,6170.097245,5794.640411,22493.50552,37532.51442
Q104,2030,50602.44533,83449.98055,0,0,66.07865274,347.4384705,0.56994918,2.92968855,0.06572053,0.33200643,0.01125954,0.05653325,0,0,299.4878907,1426.680842,17.33951852,77.46022475,2.35291762,10.33068629,1.96620249,7.03533415,42.97513904,139.4935046,944.4710517,3662.491566,140.8784948,505.5952624,21.79320207,77.34793161,22.17607025,66.59604489,451.6796225,1265.712412,950.3803309,3134.565635,196.054115,614.3620459,31.13468274,96.88703066,34.6491104,92.52629464,708.6534013,1782.612454,250.0732819,788.0482249,150.7193138,454.0303938,90.47790715,268.1395236,221.6336844,538.846961,2221.909546,5112.662121,60445.16916,20327.12421,230.4889494,2249.940554,6236.736486,5852.853676,22649.35072,37771.92651
Q105,2030.25,50823.48926,83867.79509,0,0,65.64813771,345.9935436,0.56585305,2.91558171,0.06525041,0.33040385,0.01117856,0.05625693,0,0,297.4968396,1420.209337,17.21106412,77.04155021,2.33589898,10.27559725,1.98133757,7.07168628,43.56174743,140.9940761,937.4635956,3641.856684,139.7389166,502.2985105,21.62280887,76.85701811,22.34160404,66.98388277,457.1830136,1279.105413,942.1285462,3112.612182,194.3391327,609.8554512,30.87199317,96.19908884,34.83400094,92.96364092,714.9758756,1797.884027,247.7644941,782.0667897,149.3803688,450.6454488,89.6920592,266.1698524,221.1326592,537.9193544,2220.512131,5113.23597,60862.21722,20477.3269,234.5417906,2275.158095,6302.928997,5910.58993,22803.9562,38009.7714
Q106,2030.5,51045.97758,84288.71717,0,0,65.22699944,344.5870603,0.561847,2.9018377,0.06479055,0.32884195,0.01109959,0.05598756,0,0,295.5487868,1413.902519,17.08538747,76.63302839,2.31924588,10.22182905,1.9960753,7.10673612,44.13425192,142.447407,930.6093152,3621.706118,138.6203971,499.0653391,21.45550531,76.37534527,22.50319086,67.35949804,462.5613683,1292.116376,934.072698,3091.17432,192.6498062,605.4123421,30.61305906,95.52030142,35.01330995,93.3845808,721.1275873,1812.672344,245.5121803,776.2271114,148.0696265,447.3278052,88.92219688,264.2377003,220.6189239,536.9511967,2218.853442,5113.068024,61277.43091,20627.07689,238.5741279,2300.238229,6368.685066,5967.860648,22957.35174,38246.07788
Q107,2030.75,51269.90877,84712.7127,0,0,64.81505015,343.2183421,0.55792945,2.88844973,0.06434084,0.32732043,0.01102194,0.05572521,0,0,293.6429304,1407.757684,16.96243805,76.23449251,2.30295133,10.1693607,2.01042086,7.14052206,44.69284977,143.8547145,923.9047105,3602.030987,137.5229343,495.8959902,21.29129756,75.90297299,22.66089255,67.7232176,467.8162567,1304.753304,926.2070268,3070.239641,190.9868965,601.0355219,30.35801699,94.8511567,35.18715972,93.78959668,727.1108768,1826.98664,243.3145627,770.5254503,146.7865827,444.0768093,88.16806258,262.3427992,220.0930576,535.9444783,2216.942351,5112.184651,61690.85756,20776.38956,242.5864757,2325.1843,6434.014771,6024.676987,23109.56631,38480.87424
Q108,2031,51495.28133,85139.74871,0,0,64.41210607,341.8867162,0.55409837,2.87541067,0.063901,0.32583818,0.01094622,0.05546996,0,0,291.7784755,1401.772135,16.84216407,75.84577532,2.28700872,10.11817066,2.02438046,7.17308212,45.23774033,145.2171902,917.3464134,3582.822641,136.4464733,492.7905233,21.13018376,75.43993189,22.8147697,68.07535753,472.9492749,1317.02414,918.526026,3049.796221,189.3510033,596.7272997,30.10697656,94.19206095,35.35566852,94.17915305,732.9281485,1840.836245,241.1699446,764.9582287,145.5307268,440.8917492,87.42939195,260.4848392,219.5556216,534.9011237,2214.787555,5110.611687,62102.54365,20925.28003,246.5793386,2349.99959,6498.927989,6081.049804,23260.62809,38714.18831
Q109,2031.25,51722.09381,85569.79333,0,0,64.01798602,340.5915176,0.55035158,2.86271444,0.06347082,0.32439476,0.01087229,0.05522124,0,0,289.9546357,1395.94318,16.7245146,75.46670951,2.27141162,10.06823787,2.03796046,7.20445286,45.76912369,146.5360015,910.9311808,3564.072647,135.390912,489.7488437,20.97215366,74.98622586,22.96488225,68.41622457,477.9620407,1328.936764,911.0244294,3029.832598,187.7425839,592.4895453,29.86002349,93.54334662,35.5189503,94.55369833,738.5818615,1854.230547,239.0767069,759.52202,144.3015447,437.7718619,86.70591628,258.6634729,219.0071597,533.8229917,2212.397579,5108.374433,62512.53481,21073.76307,250.5532113,2374.687321,6563.434399,6136.989666,23410.56449,38946.04743
Q110,2031.5,51950.34479,86002.81577,0,0,63.63251127,339.3320896,0.54668768,2.850354,0.06305002,0.32298948,0.01079981,0.05497919,0,0,288.1706337,1390.268142,16.60943892,75.09712746,2.25615303,10.01954109,2.05116594,7.23467045,46.28720043,147.8122908,904.6558829,3545.772765,134.3561102,486.7707225,20.81719065,74.54183743,23.11128826,68.74611816,482.8561908,1340.498976,903.6971972,3010.337743,186.1619701,588.3237426,29.61722192,92.90528273,35.67711508,94.91366605,744.0745164,1867.178968,237.0333025,754.2135402,143.0985209,434.7163433,85.99736269,256.87832,218.4482001,532.7118812,2209.780771,5105.497648,62920.87581,21221.8532,254.5085789,2399.250656,6627.54349,6192.506869,23559.40218,39176.47847
Q111,2031.75,52180.0329,86438.78631,0,0,63.25550691,338.1077839,0.54310508,2.8383231,0.06263878,0.32162152,0.01072907,0.0547436,0,0,286.4257016,1384.744363,16.49688736,74.73686134,2.24122631,9.97205867,2.06400328,7.26376998,46.79217212,149.0471758,898.5174946,3527.91494,133.3418942,483.8558162,20.66527221,74.10672973,23.2540458,69.06532774,487.6333747,1351.718494,896.5395066,2991.301036,184.6093836,584.2310331,29.37861853,92.27808066,35.83026999,95.25947452,749.4086486,1879.690934,235.0382548,749.0296401,141.9211394,431.7243542,85.30345616,255.1289738,217.8792542,531.5695299,2206.945302,5102.005541,63327.6106,21369.56463,258.4459167,2423.692697,6691.264563,6247.61144,23707.16716,39405.50785
Q112,2032,52411.15683,86877.67627,0,0,62.88680145,336.9179633,0.5396014,2.82661527,0.06223649,0.32028986,0.01065986,0.05451446,0,0,284.7190819,1379.369207,16.38680995,74.38574502,2.22662571,9.92576934,2.07647869,7.29178532,47.28424091,150.2417511,892.5130903,3510.491288,132.3480636,481.0036856,20.51637219,73.68085025,23.39321227,69.37413588,492.295254,1362.602946,889.5467381,2972.712246,183.0849493,580.2122563,29.14424311,91.66190149,35.97851923,95.59152968,754.5868186,1891.775856,233.090152,743.9672973,140.768886,428.7950272,84.6239203,253.4150036,217.3008183,530.397619,2203.899169,5097.921777,63732.78229,21516.91129,262.3656907,2448.016487,6754.606737,6302.313157,23853.88474,39633.16151
Q113,2032.25,52643.71528,87319.458,0,0,62.5262268,335.7620003,0.53617562,2.81522424,0.061843,0.31899454,0.01059208,0.0542913,0,0,283.0500291,1374.140064,16.27915785,74.04361314,2.21234391,9.880652,2.08859803,7.31874954,47.76360923,151.3970873,886.639835,3493.494085,131.3743941,478.2138076,20.37045973,73.26413212,23.52884353,69.67281762,496.8434977,1373.159861,882.714467,2954.561505,181.5887079,576.2679882,28.91411096,91.05686268,36.12196381,95.91022438,759.6116055,1903.443108,231.1876448,739.0236096,139.6412502,425.927472,83.95847871,251.7359612,216.7133751,529.1977752,2200.650193,5093.26947,64136.43322,21663.90683,266.2683578,2472.22501,6817.578954,6356.62155,23999.57961,39859.46497
Q114,2032.5,52877.70706,87764.10483,0,0,62.17361778,334.6392778,0.53282565,2.80414355,0.06145842,0.31773397,0.01052585,0.05407477,0,0,281.4178081,1369.054354,16.17388208,73.7103011,2.19837512,9.83668571,2.10036703,7.3446955,48.23047913,152.5142316,880.8949796,3476.915756,130.4206432,475.4855901,20.22750038,72.85649751,23.66099545,69.96164107,501.2797812,1383.396669,876.0384511,2936.839288,180.1206262,572.3985701,28.68822557,90.46304294,36.26070208,96.21593942,764.4856008,1914.702012,229.3294427,734.1957873,138.5377253,423.1207814,83.30685538,250.0913815,216.1173924,527.9715709,2197.206018,5088.07119,64538.60491,21810.56464,270.1543655,2496.321195,6880.189979,6410.54592,24144.27583,40084.44329
Q115,2032.75,53113.13099,88211.5911,0,0,61.82881347,333.5491911,0.52954999,2.79336774,0.0610821,0.31650798,0.01046135,0.05386379,0,0,279.8216976,1364.109531,16.07093513,73.38564671,2.1847129,9.79384966,2.11179197,7.36965456,48.68505335,153.5942089,875.2758556,3460.748875,129.4865513,472.8183816,20.08745838,72.45785825,23.78972311,70.24086774,505.6057833,1393.320694,869.5146212,2919.536395,178.680608,568.6041415,28.46657932,89.88048616,36.39483038,96.50904489,769.2114024,1925.561822,227.5143112,729.481147,137.4578108,420.3740357,82.66877745,248.4807886,215.5133252,526.7205289,2193.574117,5082.34896,64939.33811,21956.89785,274.0241527,2520.307912,6942.44841,6464.095341,24287.99687,40308.12112
Q116,2033,53349.98599,88661.89209,0,0,61.49165578,332.4911462,0.52634717,2.7828907,0.06071438,0.31531587,0.01039792,0.05365901,0,0,278.2609874,1359.303082,15.97027006,73.06948901,2.17135107,9.75212308,2.12287888,7.39365749,49.12753363,154.6380215,869.7798701,3444.986152,128.5718478,470.2114814,19.95029443,72.06811841,23.91508166,70.51075274,509.8231838,1402.939154,863.1390724,2902.643934,177.2685014,564.8846629,28.24915565,89.30920806,36.52444298,96.78989994,773.7916095,1936.031711,225.7410685,724.8771052,136.4010126,417.6863072,82.04397214,246.9036964,214.9016149,525.4461229,2189.761788,5076.124265,65338.67284,22102.91931,277.8781496,2544.187976,7004.362676,6517.278669,24430.76564,40530.52268
Q117,2033.25,53588.271,89114.98403,0,0,61.16199117,331.4645612,0.52321559,2.7727063,0.06035454,0.31415707,0.0103363,0.05345983,0,0,276.734981,1354.632535,15.87183997,72.76166969,2.1582834,9.71148561,2.13363357,7.41673441,49.55812231,155.6466492,864.4045014,3429.620432,127.6762507,467.6641488,19.81596801,71.68717467,24.03712476,70.77154517,513.9336626,1412.259155,856.9080541,2886.153299,175.8841072,561.2399397,28.03592974,88.74919657,36.64963132,97.05885383,778.2288192,1946.120763,224.0085817,720.3811733,135.3668441,415.0566626,81.43217146,245.3596121,214.2826914,524.1497789,2185.776162,5069.418055,65736.64835,22248.64163,281.7167779,2567.964147,7065.941044,6570.104555,24572.60451,40751.67176
Q118,2033.5,53827.98505,89570.84407,0,0,60.83966858,330.4688658,0.52015341,2.76280922,0.06000295,0.31303048,0.01027584,0.05326653,0,0,275.2429963,1350.095456,15.7755999,72.46203168,2.14550427,9.67191715,2.14406236,7.43891459,49.97702077,156.6210507,859.1472965,3414.644689,126.7994708,465.175609,19.68443743,71.3149184,24.15590658,71.02348807,517.9388979,1421.287695,850.8179626,2870.056157,174.527186,557.669643,27.82686984,88.20041855,36.77048581,97.31624581,782.5256219,1955.83796,222.3157662,715.9909517,134.354827,412.4841673,80.83310996,243.8480391,213.6569726,522.8328778,2181.624199,5062.25075,66133.30317,22394.07717,285.5404508,2591.639133,7127.19162,6622.581448,24713.53531,40971.59177
Q119,2033.75,54069.12724,90029.45025,0,0,60.52454131,329.5035017,0.51715978,2.75319397,0.05965886,0.31193583,0.01021688,0.05307844,0,0,273.7843629,1345.689453,15.68150514,72.17042167,2.13300744,9.63339789,2.15417064,7.46022645,50.38443002,157.5621635,854.0058667,3400.052026,125.9412124,462.7450604,19.55565956,70.95123621,24.27148069,71.26681909,521.8405645,1430.031656,844.8653322,2854.344434,173.1974637,554.1733273,27.621938,87.66282072,36.88709458,97.56240669,786.6845981,1965.192177,220.6615821,711.7041245,133.3644912,409.9678879,80.24652683,242.3684775,213.024865,521.496757,2177.312694,5054.642248,66528.67512,22539.23806,289.3495738,2615.215586,7188.122355,6674.717602,24853.57939,41190.30572
Q120,2034,54311.69672,90490.7815,0,0,60.21646571,328.5679229,0.51423256,2.7438549,0.05932251,0.31087283,0.01015915,0.05289592,0,0,272.3584255,1341.412176,15.58951112,71.88668722,2.12078769,9.59590847,2.16396483,7.48069785,50.78055011,158.470904,848.9778848,3385.835666,125.101176,460.3716805,19.42959088,70.59601082,24.38390007,71.50177059,525.640332,1438.497809,839.0468286,2839.0103,171.8946372,550.750446,27.42109259,87.13633278,36.99954416,97.79765822,790.708316,1974.192174,219.0450308,707.5184553,132.3953769,407.5068943,79.67216467,240.9204255,212.3867638,520.1427112,2172.848278,5046.611929,66922.80132,22684.13618,293.1445442,2638.696109,7248.741046,6726.521084,24992.75759,41407.83621
Q121,2034.25,54555.69272,90954.8176,0,0,59.91530154,327.6615945,0.51137089,2.73478677,0.05899374,0.3098402,0.01010265,0.05271896,0,0,270.9645422,1337.261319,15.49957528,71.61067999,2.10883864,9.55942923,2.17345096,7.50035649,51.16558042,159.348168,844.061083,3371.988958,124.279059,458.0546297,19.30618729,70.2491229,24.49321752,71.72856923,529.3398659,1446.692808,833.359241,2824.046159,170.6183793,547.4003666,27.22428639,86.62087047,37.10791972,98.02231406,794.5993281,1982.84659,217.465154,703.431782,131.4470318,405.1002618,79.10977161,239.5033841,211.7430538,518.7719941,2168.237423,5038.17867,67315.71822,22828.7832,296.9257514,2662.083254,7309.055338,6777.999781,25131.0903,41624.20549
